#Q2	x	y	sigmar	total error	StatErr	Uncor	tot_noproc %
9.0000E01	3.2000E-02	2.7791E-02	5.5688E-01	0.008323629672	1.0052E00	7.2980E-01	1.49469E00
9.0000E01	5.0000E-02	1.7787E-02	4.8827E-01	0.008646431641	1.2730E00	7.1342E-01	1.77083E00
9.0000E01	8.0000E-02	1.1117E-02	4.3610E-01	0.00809868227	1.2370E00	9.2507E-01	1.85707E00
9.0000E01	1.8000E-01	4.9407E-03	3.4268E-01	0.016065626564	3.0570E00	3.0409E00	4.68823E00
1.2000E02	1.6000E-03	7.4111E-01	1.4098E00	0.02576310814	7.6135E-01	1.4159E00	1.82743E00
1.2000E02	1.7200E-03	6.8940E-01	1.4442E00	0.0590295087	2.5580E00	3.0794E00	4.08735E00
1.2000E02	1.8800E-03	6.3073E-01	1.4127E00	0.0499742625	2.2284E00	2.6299E00	3.53750E00
1.2000E02	2.0000E-03	5.9289E-01	1.3613E00	0.01879288263	5.9538E-01	7.4311E-01	1.38051E00
1.2000E02	2.1200E-03	5.5933E-01	1.3859E00	0.04003878959	1.7885E00	2.1193E00	2.88901E00
1.2000E02	2.7000E-03	4.3917E-01	1.2459E00	0.03481742304	1.5816E00	2.1638E00	2.79456E00
1.2000E02	3.2000E-03	3.7055E-01	1.2083E00	0.01372677132	5.7651E-01	6.3162E-01	1.13604E00
1.2000E02	5.0000E-03	2.3715E-01	1.0415E00	0.01393120815	8.6760E-01	6.6775E-01	1.33761E00
1.2000E02	8.0000E-03	1.4822E-01	8.9275E-01	0.01089672795	7.4619E-01	6.2308E-01	1.22058E00
1.2000E02	1.3000E-02	9.1213E-02	7.7383E-01	0.011840914511	1.1269E00	6.5034E-01	1.53017E00
1.2000E02	2.0000E-02	5.9289E-02	6.6608E-01	0.010248506704	1.1020E00	6.6187E-01	1.53863E00
1.2000E02	3.2000E-02	3.7055E-02	5.7394E-01	0.00965998414	1.2533E00	7.3969E-01	1.68310E00
1.2000E02	5.0000E-02	2.3715E-02	4.8591E-01	0.008343414837	1.2560E00	6.8585E-01	1.71707E00
1.2000E02	8.0000E-02	1.4822E-02	4.4081E-01	0.008535183625	1.3529E00	6.2693E-01	1.93625E00
1.2000E02	1.8000E-01	6.5876E-03	3.3234E-01	0.012849494058	2.3754E00	2.6888E00	3.86637E00
1.5000E02	2.0000E-03	7.4111E-01	1.3807E00	0.02692282158	8.8422E-01	1.5093E00	1.94994E00
1.5000E02	3.2000E-03	4.6319E-01	1.2348E00	0.01521903348	5.0148E-01	7.4821E-01	1.23251E00
1.5000E02	5.0000E-03	2.9644E-01	1.0778E00	0.01298080764	6.1161E-01	7.0975E-01	1.20438E00
1.5000E02	8.0000E-03	1.8528E-01	9.2693E-01	0.013779463301	9.0711E-01	8.9506E-01	1.48657E00
1.5000E02	1.3000E-02	1.1402E-01	7.9740E-01	0.01541501784	1.4186E00	9.3708E-01	1.93316E00
1.5000E02	2.0000E-02	7.4111E-02	6.8714E-01	0.014041224902	1.6806E00	6.8318E-01	2.04343E00
1.5000E02	3.2000E-02	4.6319E-02	5.8336E-01	0.013306674944	1.8780E00	8.0014E-01	2.28104E00
1.5000E02	5.0000E-02	2.9644E-02	5.0911E-01	0.011680816196	1.7858E00	1.0791E00	2.29436E00
1.5000E02	8.0000E-02	1.8528E-02	4.4360E-01	0.009949948	1.7233E00	8.8110E-01	2.24300E00
1.5000E02	1.8000E-01	8.2345E-03	3.2437E-01	0.011938891968	2.5589E00	2.1895E00	3.68064E00
2.0000E02	2.6000E-03	7.6011E-01	1.3123E00	0.02729728353	1.0918E00	1.5613E00	2.08011E00
2.0000E02	3.2000E-03	6.1759E-01	1.2484E00	0.01852975152	9.2137E-01	7.1504E-01	1.48428E00
2.0000E02	5.0000E-03	3.9526E-01	1.1099E00	0.01223686948	5.4180E-01	5.5113E-01	1.10252E00
2.0000E02	8.0000E-03	2.4704E-01	9.4762E-01	0.009529835292	5.0147E-01	4.2350E-01	1.00566E00
2.0000E02	1.3000E-02	1.5202E-01	8.0850E-01	0.007785895425	4.9176E-01	3.5115E-01	9.63005E-01
2.0000E02	2.0000E-02	9.8814E-02	7.0105E-01	0.00705943329	5.9476E-01	2.9541E-01	1.00698E00
2.0000E02	3.2000E-02	6.1759E-02	5.8242E-01	0.00626771283	6.6307E-01	3.2948E-01	1.07615E00
2.0000E02	5.0000E-02	3.9526E-02	5.1982E-01	0.0056608398	6.9643E-01	2.9905E-01	1.08900E00
2.0000E02	8.0000E-02	2.4704E-02	4.3827E-01	0.004648817544	6.3726E-01	2.0842E-01	1.06072E00
2.0000E02	1.3000E-01	1.5202E-02	3.6173E-01	0.008820930742	1.2879E00	1.8443E00	2.43854E00
2.0000E02	1.8000E-01	1.0979E-02	3.4253E-01	0.004495740503	8.6211E-01	3.2759E-01	1.31251E00
2.0000E02	2.5000E-01	7.9051E-03	2.7760E-01	0.01630328144	3.5746E00	4.2015E00	5.87294E00
2.0000E02	4.0000E-01	4.9407E-03	1.3952E-01	0.010207938944	4.5988E00	4.3022E00	7.31647E00
2.5000E02	3.3000E-03	7.4859E-01	1.2800E00	0.027607168	1.2453E00	1.5468E00	2.15681E00
2.5000E02	5.0000E-03	4.9407E-01	1.1266E00	0.0146362239	7.5204E-01	6.8820E-01	1.29915E00
2.5000E02	8.0000E-03	3.0879E-01	9.5192E-01	0.009942709208	5.6474E-01	4.1621E-01	1.04449E00
2.5000E02	1.3000E-02	1.9003E-01	8.2679E-01	0.008507834458	5.9603E-01	3.5472E-01	1.02902E00
2.5000E02	2.0000E-02	1.2352E-01	7.0742E-01	0.007825338556	6.5230E-01	4.8181E-01	1.10618E00
2.5000E02	3.2000E-02	7.7199E-02	5.9220E-01	0.00689818248	6.5072E-01	5.8945E-01	1.16484E00
2.5000E02	5.0000E-02	4.9407E-02	5.1873E-01	0.00594879564	6.6644E-01	5.0254E-01	1.14680E00
2.5000E02	8.0000E-02	3.0879E-02	4.4019E-01	0.004748681682	6.3420E-01	3.2857E-01	1.07878E00
2.5000E02	1.3000E-01	1.9003E-02	3.6738E-01	0.007099177644	9.8474E-01	1.4478E00	1.93238E00
2.5000E02	1.8000E-01	1.3724E-02	3.3173E-01	0.004627169078	8.5563E-01	6.4743E-01	1.39486E00
2.5000E02	2.5000E-01	9.8814E-03	2.6745E-01	0.01221572526	2.1120E00	3.6829E00	4.56748E00
2.5000E02	4.0000E-01	6.1759E-03	1.4200E-01	0.0084261522	3.1101E00	3.9699E00	5.93391E00
3.0000E02	3.9000E-03	7.6011E-01	1.2182E00	0.02727391434	1.3963E00	1.5454E00	2.23887E00
3.0000E02	5.0000E-03	5.9289E-01	1.1418E00	0.01971443298	1.2627E00	8.0723E-01	1.72661E00
3.0000E02	8.0000E-03	3.7055E-01	9.6895E-01	0.010940317555	6.9469E-01	4.2069E-01	1.12909E00
3.0000E02	1.3000E-02	2.2803E-01	8.1291E-01	0.00865830441	6.5008E-01	3.7042E-01	1.06510E00
3.0000E02	2.0000E-02	1.4822E-01	7.0310E-01	0.00793483505	7.2062E-01	4.1685E-01	1.12855E00
3.0000E02	3.2000E-02	9.2638E-02	5.9769E-01	0.007534181295	7.4657E-01	6.7051E-01	1.26055E00
3.0000E02	5.0000E-02	5.9289E-02	5.0663E-01	0.006171158704	7.6539E-01	5.4978E-01	1.21808E00
3.0000E02	8.0000E-02	3.7055E-02	4.3264E-01	0.005139590144	7.3907E-01	4.5779E-01	1.18796E00
3.0000E02	1.3000E-01	2.2803E-02	3.7132E-01	0.007742838904	1.0598E00	1.5875E00	2.08522E00
3.0000E02	1.8000E-01	1.6469E-02	3.2720E-01	0.0043434164	9.4956E-01	3.9244E-01	1.32745E00
3.0000E02	2.5000E-01	1.1858E-02	2.6834E-01	0.014042822548	2.1034E00	4.4540E00	5.23322E00
3.0000E02	4.0000E-01	7.4111E-03	1.5900E-01	0.006159819	1.7423E00	3.0324E00	3.87410E00
4.0000E02	5.3000E-03	7.4577E-01	1.1812E00	0.02732387276	1.4822E00	1.5846E00	2.31323E00
4.0000E02	8.0000E-03	4.9407E-01	1.0179E00	0.01333021482	8.4918E-01	5.9149E-01	1.30958E00
4.0000E02	1.3000E-02	3.0404E-01	8.4354E-01	0.010379590992	7.9762E-01	5.5092E-01	1.23048E00
4.0000E02	2.0000E-02	1.9763E-01	7.1427E-01	0.009005016171	8.4991E-01	5.3990E-01	1.26073E00
4.0000E02	3.2000E-02	1.2352E-01	6.0189E-01	0.007491664641	8.5355E-01	4.8553E-01	1.24469E00
4.0000E02	5.0000E-02	7.9051E-02	5.1198E-01	0.006360020352	8.7001E-01	4.3555E-01	1.24224E00
4.0000E02	8.0000E-02	4.9407E-02	4.3587E-01	0.005482590795	8.9816E-01	4.0330E-01	1.25785E00
4.0000E02	1.3000E-01	3.0404E-02	3.6703E-01	0.004871368972	9.3809E-01	5.2619E-01	1.32724E00
4.0000E02	1.8000E-01	2.1959E-02	3.1959E-01	0.010358774793	1.8206E00	2.4005E00	3.24127E00
4.0000E02	2.5000E-01	1.5810E-02	2.6134E-01	0.004526173594	1.3700E00	5.9623E-01	1.73191E00
4.0000E02	4.0000E-01	9.8814E-03	1.6017E-01	0.0057549081	1.9612E00	2.4514E00	3.59300E00
5.0000E02	6.6000E-03	7.4859E-01	1.0516E00	0.02536175268	1.6688E00	1.5484E00	2.41173E00
5.0000E02	8.0000E-03	6.1759E-01	9.9848E-01	0.021082805352	1.7354E00	8.9009E-01	2.11149E00
5.0000E02	1.3000E-02	3.8005E-01	8.7521E-01	0.014405869079	1.2259E00	7.7003E-01	1.64599E00
5.0000E02	2.0000E-02	2.4704E-01	7.4136E-01	0.012319772208	1.1597E00	8.9736E-01	1.66178E00
5.0000E02	3.2000E-02	1.5440E-01	6.1906E-01	0.010371607428	1.2039E00	8.6257E-01	1.67538E00
5.0000E02	5.0000E-02	9.8814E-02	5.3349E-01	0.009514954197	1.2453E00	9.8379E-01	1.78353E00
5.0000E02	8.0000E-02	6.1759E-02	4.4276E-01	0.007974063324	1.3424E00	8.8042E-01	1.80099E00
5.0000E02	1.3000E-01	3.8005E-02	3.7672E-01	0.007888441456	1.5372E00	1.1380E00	2.09398E00
5.0000E02	1.8000E-01	2.7448E-02	3.1275E-01	0.007608550725	1.7152E00	1.5038E00	2.43279E00
5.0000E02	2.5000E-01	1.9763E-02	2.6133E-01	0.008606694486	2.0806E00	2.1629E00	3.29342E00
5.0000E02	4.0000E-01	1.2352E-02	1.7198E-01	0.014377596792	5.0061E00	5.8588E00	8.36004E00
6.5000E02	8.5000E-03	7.5564E-01	1.0003E00	0.02659637652	1.9145E00	1.6732E00	2.65884E00
6.5000E02	1.3000E-02	4.9407E-01	8.6196E-01	0.012378779952	1.0223E00	6.3287E-01	1.43612E00
6.5000E02	2.0000E-02	3.2115E-01	7.4569E-01	0.010481269502	1.0539E00	5.5218E-01	1.40558E00
6.5000E02	3.2000E-02	2.0072E-01	6.2722E-01	0.00904702128	1.0898E00	5.6283E-01	1.44240E00
6.5000E02	5.0000E-02	1.2846E-01	5.2044E-01	0.007472789784	1.1154E00	4.9287E-01	1.43586E00
6.5000E02	8.0000E-02	8.0287E-02	4.3784E-01	0.006482746608	1.1800E00	4.7592E-01	1.48062E00
6.5000E02	1.3000E-01	4.9407E-02	3.6151E-01	0.005833469964	1.3106E00	5.1700E-01	1.61364E00
6.5000E02	1.8000E-01	3.5683E-02	3.3431E-01	0.008542890878	1.9153E00	1.4651E00	2.55538E00
6.5000E02	2.5000E-01	2.5692E-02	2.4797E-01	0.004749964538	1.5504E00	7.5180E-01	1.91554E00
6.5000E02	4.0000E-01	1.6057E-02	1.4541E-01	0.006428110788	3.2797E00	2.4905E00	4.42068E00
6.5000E02	6.5000E-01	9.8814E-03	2.2762E-02	0.00371396173	1.3737E01	7.8017E00	1.63165E01
8.0000E02	1.0500E-02	7.5287E-01	9.3246E-01	0.027888293418	2.2815E00	1.7655E00	2.99083E00
8.0000E02	1.3000E-02	6.0809E-01	8.4371E-01	0.015030356166	1.3590E00	7.8976E-01	1.78146E00
8.0000E02	2.0000E-02	3.9526E-01	7.3302E-01	0.01198524351	1.2798E00	6.7383E-01	1.63505E00
8.0000E02	3.2000E-02	2.4704E-01	6.2669E-01	0.009774609268	1.2265E00	6.0491E-01	1.55972E00
8.0000E02	5.0000E-02	1.5810E-01	5.2486E-01	0.008036026488	1.2333E00	4.9146E-01	1.53108E00
8.0000E02	8.0000E-02	9.8814E-02	4.5793E-01	0.007330177096	1.3049E00	5.2380E-01	1.60072E00
8.0000E02	1.3000E-01	6.0809E-02	3.5825E-01	0.00631630575	1.4834E00	5.4713E-01	1.76310E00
8.0000E02	1.8000E-01	4.3917E-02	3.3130E-01	0.00918691587	2.2199E00	1.4490E00	2.77299E00
8.0000E02	2.5000E-01	3.1621E-02	2.5179E-01	0.005205456102	1.7573E00	6.8867E-01	2.06738E00
8.0000E02	4.0000E-01	1.9763E-02	1.3194E-01	0.006378401808	3.6840E00	2.6961E00	4.83432E00
8.0000E02	6.5000E-01	1.2162E-02	2.0694E-02	0.002991297006	1.1932E01	7.2143E00	1.44549E01
1.0000E03	1.3000E-02	7.6011E-01	8.2262E-01	0.02427345965	2.3441E00	1.3636E00	2.95075E00
1.0000E03	2.0000E-02	4.9407E-01	7.3614E-01	0.01666547346	1.9290E00	8.8755E-01	2.26390E00
1.0000E03	3.2000E-02	3.0879E-01	6.2490E-01	0.0138571575	1.8245E00	9.8263E-01	2.21750E00
1.0000E03	5.0000E-02	1.9763E-01	5.3197E-01	0.012788186421	1.8914E00	1.2619E00	2.40393E00
1.0000E03	8.0000E-02	1.2352E-01	4.4693E-01	0.010740577067	2.0342E00	1.0111E00	2.40319E00
1.0000E03	1.3000E-01	7.6011E-02	3.6188E-01	0.010629428864	2.5357E00	1.2093E00	2.93728E00
1.0000E03	1.8000E-01	5.4897E-02	3.1330E-01	0.00942669572	2.5978E00	1.2976E00	3.00884E00
1.0000E03	2.5000E-01	3.9526E-02	2.5532E-01	0.008881408328	2.8736E00	1.7385E00	3.47854E00
1.0000E03	4.0000E-01	2.4704E-02	1.3439E-01	0.00772178062	4.5899E00	3.1088E00	5.74580E00
1.0000E03	6.5000E-01	1.5202E-02	1.9892E-02	0.003216158452	1.3687E01	7.7166E00	1.61681E01
1.2000E03	1.4000E-02	8.4698E-01	8.3181E-01	0.022546293231	1.9642E00	1.2153E00	2.71051E00
1.2000E03	2.0000E-02	5.9289E-01	7.5510E-01	0.0144012672	1.5401E00	7.8597E-01	1.90720E00
1.2000E03	3.2000E-02	3.7055E-01	6.3185E-01	0.011039493645	1.4589E00	5.7928E-01	1.74717E00
1.2000E03	5.0000E-02	2.3715E-01	5.1863E-01	0.008213958214	1.3132E00	4.5872E-01	1.58378E00
1.2000E03	8.0000E-02	1.4822E-01	4.4089E-01	0.007132630242	1.3686E00	4.2266E-01	1.61778E00
1.2000E03	1.3000E-01	9.1213E-02	3.6077E-01	0.006283855783	1.5108E00	4.1273E-01	1.74179E00
1.2000E03	1.8000E-01	6.5876E-02	3.2772E-01	0.011060910492	3.0091E00	1.2937E00	3.37511E00
1.2000E03	2.5000E-01	4.7431E-02	2.5170E-01	0.00489342555	1.7163E00	4.9738E-01	1.94415E00
1.2000E03	4.0000E-01	2.9644E-02	1.3115E-01	0.003895509105	2.6074E00	1.0738E00	2.97027E00
1.2000E03	6.5000E-01	1.8243E-02	2.2323E-02	0.003551946468	1.3477E01	7.8319E00	1.59116E01
1.5000E03	2.0000E-02	7.4111E-01	7.0902E-01	0.018365886864	2.0514E00	9.8316E-01	2.59032E00
1.5000E03	3.2000E-02	4.6319E-01	6.0267E-01	0.013346549019	1.9386E00	6.6656E-01	2.21457E00
1.5000E03	5.0000E-02	2.9644E-01	5.4392E-01	0.01000350468	1.5925E00	5.2542E-01	1.83915E00
1.5000E03	8.0000E-02	1.8528E-01	4.5264E-01	0.00856485408	1.6447E00	5.5375E-01	1.89220E00
1.5000E03	1.3000E-01	1.1402E-01	3.5463E-01	0.008001055671	2.0400E00	5.8507E-01	2.25617E00
1.5000E03	1.8000E-01	8.2345E-02	3.1309E-01	0.007146247941	2.0795E00	5.4667E-01	2.28249E00
1.5000E03	2.5000E-01	5.9289E-02	2.4839E-01	0.006652753565	2.4016E00	8.8169E-01	2.67835E00
1.5000E03	4.0000E-01	3.7055E-02	1.2606E-01	0.00477508977	3.3807E00	1.3470E00	3.78795E00
1.5000E03	6.5000E-01	2.2803E-02	1.5759E-02	0.001689270246	9.0005E00	5.2479E00	1.07194E01
2.0000E03	2.1900E-02	9.0241E-01	7.0965E-01	0.044277831135	5.5788E00	2.3999E00	6.23939E00
2.0000E03	3.2000E-02	6.1759E-01	5.8911E-01	0.016138020429	2.2969E00	1.0192E00	2.73939E00
2.0000E03	5.0000E-02	3.9526E-01	5.1570E-01	0.0123639075	2.1694E00	6.5174E-01	2.39750E00
2.0000E03	8.0000E-02	2.4704E-01	4.4851E-01	0.009622198987	1.9362E00	5.3752E-01	2.14537E00
2.0000E03	1.3000E-01	1.5202E-01	3.6230E-01	0.00930034969	2.3627E00	6.5552E-01	2.56703E00
2.0000E03	1.8000E-01	1.0979E-01	2.9953E-01	0.008071375004	2.5034E00	6.3580E-01	2.69468E00
2.0000E03	2.5000E-01	7.9051E-02	2.4422E-01	0.007382575224	2.7729E00	9.0304E-01	3.02292E00
2.0000E03	4.0000E-01	4.9407E-02	1.2850E-01	0.0054024741	3.7836E00	1.5648E00	4.20426E00
2.0000E03	6.5000E-01	3.0404E-02	1.7377E-02	0.002099263239	1.0095E01	6.0439E00	1.20807E01
3.0000E03	3.2000E-02	9.2638E-01	6.0299E-01	0.025449132651	3.7147E00	1.7201E00	4.22049E00
3.0000E03	5.0000E-02	5.9289E-01	5.1780E-01	0.01294976376	2.2142E00	8.5892E-01	2.50092E00
3.0000E03	8.0000E-02	3.7055E-01	4.3286E-01	0.010766873068	2.2572E00	7.1261E-01	2.48738E00
3.0000E03	1.3000E-01	2.2803E-01	3.5226E-01	0.009597922542	2.4926E00	7.8659E-01	2.72467E00
3.0000E03	1.8000E-01	1.6469E-01	2.9823E-01	0.009028823781	2.7766E00	8.9873E-01	3.02747E00
3.0000E03	2.5000E-01	1.1858E-01	2.3086E-01	0.007421179388	2.9647E00	9.5868E-01	3.21458E00
3.0000E03	4.0000E-01	7.4111E-02	1.2438E-01	0.005369994558	3.8117E00	1.7947E00	4.31741E00
3.0000E03	6.5000E-01	4.5607E-02	1.5536E-02	0.0013824538704	7.7406E00	4.0162E00	8.89839E00
5.0000E03	5.4700E-02	9.0324E-01	4.7677E-01	0.026449626259	5.0411E00	2.0102E00	5.54767E00
5.0000E03	8.0000E-02	6.1759E-01	4.1478E-01	0.010975783926	2.3666E00	8.2479E-01	2.64617E00
5.0000E03	1.3000E-01	3.8005E-01	3.4268E-01	0.010858809572	2.9451E00	8.8242E-01	3.16879E00
5.0000E03	1.8000E-01	2.7448E-01	2.8281E-01	0.009006169293	2.9759E00	8.4536E-01	3.18453E00
5.0000E03	2.5000E-01	1.9763E-01	2.2525E-01	0.00832564545	3.4687E00	1.0076E00	3.69618E00
5.0000E03	4.0000E-01	1.2352E-01	1.2089E-01	0.005653251604	4.3765E00	1.4290E00	4.67636E00
5.0000E03	6.5000E-01	7.6011E-02	1.0709E-02	0.00153213663	1.2944E01	5.8019E00	1.43070E01
8.0000E03	8.7500E-02	9.0344E-01	3.5613E-01	0.032824359648	8.6527E00	2.6899E00	9.21696E00
8.0000E03	1.3000E-01	6.0809E-01	3.0928E-01	0.01266996448	3.8400E00	1.0201E00	4.09660E00
8.0000E03	1.8000E-01	4.3917E-01	2.6745E-01	0.01199304639	4.2795E00	1.0705E00	4.48422E00
8.0000E03	2.5000E-01	3.1621E-01	2.1655E-01	0.011445771905	5.0316E00	1.3811E00	5.28551E00
8.0000E03	4.0000E-01	1.9763E-01	1.0345E-01	0.006749078	6.1253E00	2.0439E00	6.52400E00
8.0000E03	6.5000E-01	1.2162E-01	1.6222E-02	0.001876788068	1.0348E01	4.9902E00	1.15694E01
1.2000E04	1.3000E-01	9.1213E-01	2.1178E-01	0.04348563452	1.9863E01	5.0306E00	2.05334E01
1.2000E04	1.8000E-01	6.5876E-01	2.2943E-01	0.014404464291	6.0702E00	1.2140E00	6.27837E00
1.2000E04	2.5000E-01	4.7431E-01	1.5549E-01	0.012188627865	7.6400E00	1.4377E00	7.83885E00
1.2000E04	4.0000E-01	2.9644E-01	9.4955E-02	0.0086288552105	8.5192E00	3.0401E00	9.08731E00
1.2000E04	6.5000E-01	1.8243E-01	1.6924E-02	0.003199956072	1.7576E01	6.8117E00	1.89078E01
2.0000E04	2.5000E-01	7.9051E-01	1.2605E-01	0.0150009584	1.1419E01	3.0777E00	1.19008E01
2.0000E04	4.0000E-01	4.9407E-01	7.7991E-02	0.012765098934	1.5349E01	5.5499E00	1.63674E01
2.0000E04	6.5000E-01	3.0404E-01	1.1947E-02	0.00421956093	3.2498E01	1.3663E01	3.53190E01
3.0000E04	4.0000E-01	7.4111E-01	5.9638E-02	0.014888149596	2.4458E01	2.3351E00	2.49642E01
3.0000E04	6.5000E-01	4.5607E-01	8.5041E-03	0.0059315842377	6.9027E01	9.8656E00	6.97497E01
4.5000E-02	6.2100E-07	8.0337E-01	7.8496E-02	0.0070692634144	5.0622E00	1.4974E00	9.00589E00
6.5000E-02	8.9700E-07	8.0337E-01	1.0872E-01	0.007733786328	2.9855E00	1.4970E00	7.11349E00
6.5000E-02	1.0200E-06	7.0649E-01	1.0983E-01	0.008526838761	4.7029E00	1.4972E00	7.76367E00
8.5000E-02	1.1700E-06	8.0543E-01	1.3287E-01	0.008585913243	2.9560E00	1.4975E00	6.46189E00
8.5000E-02	1.3400E-06	7.0325E-01	1.2778E-01	0.006216778116	2.2770E00	1.4987E00	4.86522E00
8.5000E-02	1.5600E-06	6.0407E-01	1.2451E-01	0.008433635046	4.7915E00	1.4998E00	6.77346E00
1.1000E-01	1.5100E-06	8.0762E-01	1.6078E-01	0.010740714964	3.4939E00	1.4971E00	6.68038E00
1.1000E-01	1.7300E-06	7.0492E-01	1.6244E-01	0.006303435468	1.8150E00	9.9387E-01	3.88047E00
1.1000E-01	2.0200E-06	6.0372E-01	1.5474E-01	0.004939177008	1.8009E00	8.8896E-01	3.19192E00
1.1000E-01	2.4300E-06	5.0186E-01	1.4817E-01	0.007947290571	3.7589E00	1.5000E00	5.36363E00
1.5000E-01	2.0700E-06	8.0337E-01	2.2001E-01	0.014330703366	4.3681E00	1.4983E00	6.51366E00
1.5000E-01	2.3600E-06	7.0465E-01	1.9448E-01	0.007422990432	2.0160E00	1.0217E00	3.81684E00
1.5000E-01	2.7600E-06	6.0253E-01	1.9719E-01	0.005824736253	1.6299E00	9.2308E-01	2.95387E00
1.5000E-01	3.3100E-06	5.0241E-01	1.9835E-01	0.005468529335	1.5378E00	7.8089E-01	2.75701E00
1.5000E-01	4.1400E-06	4.0168E-01	1.8563E-01	0.005930061728	1.9756E00	8.3198E-01	3.19456E00
2.0000E-01	3.1500E-06	7.0390E-01	2.4254E-01	0.009722870758	2.4957E00	9.4849E-01	4.00877E00
2.0000E-01	3.6800E-06	6.0253E-01	2.4163E-01	0.00745114431	1.9920E00	9.4673E-01	3.08370E00
2.0000E-01	4.4100E-06	5.0279E-01	2.3630E-01	0.00639276568	1.6281E00	7.4760E-01	2.70536E00
2.0000E-01	5.5200E-06	4.0168E-01	2.3303E-01	0.005824235305	1.4846E00	6.5115E-01	2.49935E00
2.5000E-01	3.9400E-06	7.0346E-01	2.6951E-01	0.014079660567	4.1057E00	1.5000E00	5.22417E00
2.5000E-01	4.6000E-06	6.0253E-01	2.7355E-01	0.0095151632	2.0964E00	9.2528E-01	3.47840E00
2.5000E-01	5.5200E-06	5.0210E-01	2.7774E-01	0.007749334836	1.7917E00	9.2500E-01	2.79014E00
2.5000E-01	6.9000E-06	4.0168E-01	2.7270E-01	0.00706423896	1.5657E00	7.9093E-01	2.59048E00
3.5000E-01	5.1200E-06	7.5786E-01	3.3158E-01	0.016678938212	3.4260E00	1.5003E00	5.03014E00
3.5000E-01	6.1000E-06	6.3611E-01	3.5762E-01	0.04756810906	5.7393E00	1.1027E01	1.33013E01
3.5000E-01	6.6200E-06	5.8614E-01	3.2735E-01	0.00977185579	2.0718E00	9.1843E-01	2.98514E00
3.5000E-01	8.2800E-06	4.6863E-01	3.2907E-01	0.009353321145	1.8278E00	9.3317E-01	2.84235E00
4.0000E-01	8.8300E-06	5.0222E-01	3.4601E-01	0.016957846297	3.8684E00	1.5002E00	4.90097E00
4.0000E-01	1.1000E-05	4.0314E-01	3.6681E-01	0.011969340429	2.1897E00	8.8592E-01	3.26309E00
5.0000E-01	8.6000E-06	6.4456E-01	4.4133E-01	0.04641997206	3.7489E00	9.1686E00	1.05182E01
6.5000E-01	1.1200E-05	6.4341E-01	5.1034E-01	0.029039315646	4.2510E00	2.6105E00	5.69019E00
6.5000E-01	1.6400E-05	4.3940E-01	5.0701E-01	0.041734274645	3.0240E00	7.2787E00	8.23145E00
8.5000E-01	1.3800E-05	6.8286E-01	6.1437E-01	0.0730793115	5.2012E00	9.4487E00	1.18950E01
8.5000E-01	2.0000E-05	4.7118E-01	6.0635E-01	0.020236749345	2.3292E00	1.2297E00	3.33747E00
1.2000E00	2.0000E-05	6.6519E-01	7.3981E-01	0.072427916867	3.6037E00	8.3585E00	9.79007E00
1.2000E00	3.2000E-05	4.1574E-01	6.6516E-01	0.021024244248	2.1404E00	1.0924E00	3.16078E00
1.5000E00	3.2000E-05	5.1968E-01	8.1734E-01	0.032827725494	1.1771E00	3.2007E00	4.01641E00
2.0000E00	3.2700E-05	6.7807E-01	8.5607E-01	0.036268860869	2.6484E00	2.1111E00	4.23667E00
2.0000E00	5.0000E-05	4.4346E-01	8.5359E-01	0.020722433712	1.3080E00	1.6397E00	2.42768E00
2.7000E00	4.0900E-05	7.3187E-01	9.6068E-01	0.064191292648	1.5439E00	6.2051E00	6.68186E00
2.7000E00	5.0000E-05	5.9867E-01	8.8646E-01	0.018691806914	1.0645E00	1.2656E00	2.10859E00
2.7000E00	8.0000E-05	3.7417E-01	9.0542E-01	0.034361775504	3.2660E00	9.9960E-01	3.79512E00
3.5000E00	5.7300E-05	6.7718E-01	1.0082E00	0.04711540404	1.9390E00	3.3456E00	4.67322E00
3.5000E00	8.0000E-05	4.8503E-01	9.8010E-01	0.0174889044	9.8528E-01	1.0466E00	1.78440E00
4.5000E00	8.1800E-05	6.0989E-01	1.1151E00	0.0268861761	1.5944E00	1.0571E00	2.41110E00
4.5000E00	1.3000E-04	3.8376E-01	1.0100E00	0.021895588	1.0227E00	1.6797E00	2.16788E00
6.5000E00	9.8600E-05	7.3085E-01	1.1653E00	0.04447111084	2.4129E00	9.8880E-01	3.81628E00
6.5000E00	1.3000E-04	5.5432E-01	1.1735E00	0.01963652755	1.1079E00	5.9549E-01	1.67333E00
6.5000E00	2.0000E-04	3.6031E-01	1.1112E00	0.02251924584	1.1482E00	1.4127E00	2.02657E00
8.5000E00	1.3900E-04	6.7795E-01	1.1770E00	0.0361872181	1.5890E00	1.2538E00	3.07453E00
8.5000E00	2.0000E-04	4.7118E-01	1.2119E00	0.01969616237	1.0715E00	8.1146E-01	1.62523E00
1.0000E01	1.3000E-04	8.5281E-01	1.1488E00	0.06748901312	4.3727E00	1.4089E00	5.87474E00
1.0000E01	2.0000E-04	5.5432E-01	1.2448E00	0.03550206944	2.1032E00	1.3296E00	2.85203E00
1.2000E01	1.6100E-04	8.2632E-01	1.2263E00	0.06965408526	4.1222E00	3.7780E00	5.68002E00
